/blur,https://docs.gaea.app/reference/nodes/modify/blur.html
/blobremover,https://docs.gaea.app/reference/nodes/modify/blobremover.html
/autolevel,https://docs.gaea.app/reference/nodes/modify/autolevel.html
/aperture,https://docs.gaea.app/reference/nodes/modify/aperture.html
/adjust,https://docs.gaea.app/reference/nodes/modify/adjust.html
/texturizer,https://docs.gaea.app/reference/nodes/derive/texturizer.html
/texturebase,https://docs.gaea.app/reference/nodes/derive/texturebase.html
/soil,https://docs.gaea.app/reference/nodes/derive/soil.html
/slope,https://docs.gaea.app/reference/nodes/derive/slope.html
/rockmap,https://docs.gaea.app/reference/nodes/derive/rockmap.html
/peaks,https://docs.gaea.app/reference/nodes/derive/peaks.html
/occlusion,https://docs.gaea.app/reference/nodes/derive/occlusion.html
/normals,https://docs.gaea.app/reference/nodes/derive/normals.html
